-0.004663044567661776,0.0,0.0
-0.00458374108861991,-0.0001681233755687579,0.0
-0.004504437609578043,-0.00022998008922141416,0.0
-0.004345830651494308,-0.0003092835682632811,0.0
-0.004187223693410575,-0.00035369351652672653,0.0
-0.003870009777243107,-0.00041713629976022014,0.0
-0.003552795861075639,-0.0004599601784428283,0.0
-0.003076974986824438,-0.0004948537092212497,0.0
-0.002283940196405768,-0.0005154726137721351,0.0
-0.0014909054059870988,-0.0005249890312571591,0.0
-0.0006978706155684293,-0.0005265751008379965,0.0
9.51641748502402e-05,-0.0005170586833529724,0.0
0.0016812337556875786,-0.0004885094308979004,0.0
0.003267303336524918,-0.0004345830651494309,0.0
0.004853372917362257,-0.00036479600359258795,0.0
0.006439442498199594,-0.000285492524550721,0.0
0.008025512079036934,-0.00019350048886215536,0.0
0.009611581659874274,0.0,0.0
0.011197651240711613,0.0,0.0
0.011197651240711613,0.0,0.0
0.009611581659874274,0.00030135322035909433,0.0
0.008025512079036934,0.0006027064407181887,0.0
0.006439442498199594,0.0009040596610772832,0.0
0.004853372917362257,0.0012054128814363773,0.0
0.003267303336524918,0.0014909054059870986,0.0
0.0016812337556875786,0.0017288158431126993,0.0
9.51641748502402e-05,0.0018905949403581078,0.0
-0.0006978706155684293,0.0019318327494598786,0.0
-0.0014909054059870988,0.0019318327494598786,0.0
-0.002283940196405768,0.0018557014095796865,0.0
-0.003076974986824438,0.0016495123640708324,0.0
-0.003552795861075639,0.0014353929706577917,0.0
-0.003870009777243107,0.0012292039251489376,0.0
-0.004187223693410575,0.0009516417485024033,0.0
-0.004345830651494308,0.0007676576771252719,0.0
-0.004504437609578043,0.0005234029616763219,0.0
-0.00458374108861991,0.00036479600359258795,0.0
-0.004663044567661776,0.0,0.0
